category,skills
Git Jobs,"['java', 'jenkins', 'nodejs', 'angular']"
Git Jobs,"['debugging', 'javascript', 'git', 'html', 'css', 'testing']"
Git Jobs,"['devops', 'python', 'linux']"
Git Jobs,"['net core', 'jenkins', 'rabbit', 'git', 'stored procedures', 'sql server', 'net', 'bitbucket', 'sql', 'angular']"
Git Jobs,['java']
Git Jobs,"['automation', 'ci', 'json', 'xml', 'platforms', 'selenium', 'jira', 'rest', 'git', 'html', 'hp', 'oracle', 'rdbms', 'sql server', 'jmeter', 'alm', 'css', 'sql', 'qa']"
Git Jobs,"['automation', 'ci', 'json', 'xml', 'platforms', 'selenium', 'jira', 'rest', 'git', 'html', 'hp', 'oracle', 'rdbms', 'sql server', 'jmeter', 'alm', 'css', 'sql', 'qa']"
Git Jobs,"['net core', 'jenkins', 'rabbit', 'git', 'stored procedures', 'sql server', 'net', 'bitbucket', 'sql', 'angular']"
Git Jobs,"['net core', 'jenkins', 'rabbit', 'git', 'stored procedures', 'sql server', 'net', 'bitbucket', 'sql', 'angular']"
Git Jobs,"['java', 'javascript', 'agile', 'go', 'nodejs', 'git', 'html', 'reactjs', 'css']"
Git Jobs,"['net core', 'jenkins', 'rabbit', 'git', 'stored procedures', 'sql server', 'net', 'bitbucket', 'sql', 'angular']"
Git Jobs,"['javascript', 'nodejs', 'git', 'devops', 'yeoman', 'bower', 'aws']"
Git Jobs,"['python', 'agile', 'django', 'nosql', 'git', 'scrum', 'sql', 'aws']"
Git Jobs,"['html5', 'json', 'neo4j', 'javascript', 'responsive design', 'git', 'html', 'maven', 'jquery', 'design', 'angularjs', 'sql', 'mongodb', 'design patterns', 'css', 'soap', 'tomcat']"
Git Jobs,"['mockito', 'java', 'xml', 'junit', 'core java', 'spring data', 'hibernate', 'spring boot', 'boot', 'maven', 'spring', 'gradle']"
Azure Jobs,"['cloud consulting', 'microsoft', 'cloud', 'cloud services', 'cloud computing', 'microsoft azure', 'computing', 'azure', 'paas']"
Azure Jobs,"['sql', 'azure', 'database']"
Azure Jobs,"['cloud consulting', 'cloud security', 'cloud', 'security', 'cloud services', 'cloud computing', 'cloud storage', 'computing', 'storage', 'azure', 'paas']"
Azure Jobs,"['windows azure', 'microsoft', 'framework', 'git', 'net framework', 'devops', 'windows', 'net', 'azure']"
Azure Jobs,"['dwh', 'sql', 'db', 'azure']"
Azure Jobs,"['c#', 'sql server', 'devops', 'powershell', 'sql', 'azure']"
Azure Jobs,"['azure', 'database']"
Azure Jobs,"['database', 'design', 'sql', 'azure', 'sql azure']"
Azure Jobs,"['javascript', 'web', 'angular', 'c#', 'mongodb', 'api', 'sql', 'web api', 'couchbase']"
Azure Jobs,"['scala', 'hadoop', 'spark', 'sql', 'azure']"
Azure Jobs,"['net', 'azure']"
Azure Jobs,"['azure', 'lake']"
Azure Jobs,"['data engineering', 'cloud', 'lake', 'sql', 'azure', 'sql azure']"
Azure Jobs,"['python', 'sql', 'azure']"
Azure Jobs,"['python', 'jenkins', 'scala', 'iaas', 'spark', 'sql', 'azure', 'paas']"
Azure Jobs,"['net core', 'devops', 'azure', 'net']"
Azure Jobs,"['devops', 'azure']"
Azure Jobs,[]
Azure Jobs,"['ansible', 'automation', 'jenkins', 'devops', 'azure']"
Azure Jobs,"['aspnet', 'web', 'api', 'azure', 'web api']"
Azure Jobs,"['spark', 'azure']"
Azure Jobs,"['ad', 'cloud', 'lake', 'devops', 'azure']"
Azure Jobs,"['automation', 'nosql', 'cloud', 's3', 'dynamo', 'infrastructure', 'design', 'storage', 'aws', 'azure']"
Azure Jobs,"['sql', 'azure', 'c#', 'database']"
Azure Jobs,"['ansible', 'orchestration', 'cd', 'aws', 'azure']"
Technical Support Executive Jobs,['adobe']
Technical Support Executive Jobs,[]
Technical Support Executive Jobs,"['sql', 'application', 'executive production', 'maintenance']"
Technical Support Executive Jobs,"['troubleshooting', 'adobe', 'operating systems']"
Technical Support Executive Jobs,['adobe']
Technical Support Executive Jobs,[]
Technical Support Executive Jobs,"['adobe', 'it', 'network administrator']"
Technical Support Executive Jobs,"['adobe', 'routers', 'network administrator', 'router', 'cisco']"
Technical Support Executive Jobs,[]
Technical Support Executive Jobs,['bpo']
Technical Support Executive Jobs,[]
Technical Support Executive Jobs,['adobe']
Technical Support Executive Jobs,[]
Technical Support Executive Jobs,[]
Technical Support Executive Jobs,"['debugging', 'gps', 'sql']"
Technical Support Executive Jobs,"['bpo', 'csr']"
Technical Support Executive Jobs,[]
Technical Support Executive Jobs,"['troubleshooting', 'it', 'design']"
Technical Support Executive Jobs,"['troubleshooting', 'remote troubleshooting']"
Technical Support Executive Jobs,"['switches', 'routers', 'mac', 'active directory', 'dell', 'windows', 'server support', 'exchange server', 'windows server', 'troubleshooting', 'operating systems']"
Technical Support Executive Jobs,['customer service']
Technical Support Executive Jobs,"['switches', 'routers', 'mac', 'active directory', 'dell', 'windows', 'server support', 'exchange server', 'windows server', 'troubleshooting', 'operating systems']"
Technical Support Executive Jobs,"['switches', 'routers', 'mac', 'active directory', 'dell', 'windows', 'server support', 'exchange server', 'windows server', 'troubleshooting', 'operating systems']"
Technical Support Executive Jobs,"['switches', 'routers', 'mac', 'active directory', 'dell', 'windows', 'server support', 'exchange server', 'windows server', 'troubleshooting', 'operating systems']"
Technical Support Executive Jobs,['it']
Kpo Jobs,"['excel', 'office', 'ms', 'customer service']"
Kpo Jobs,"['operations', 'office', 'office operations']"
Kpo Jobs,"['office', 'chat']"
Kpo Jobs,"['it', 'network administrator']"
Kpo Jobs,"['outsourcing', 'bpo']"
Kpo Jobs,['bpo']
Kpo Jobs,"['bpo', 'escalation']"
Kpo Jobs,['bpo']
Kpo Jobs,"['bpo', 'email', 'chat']"
Kpo Jobs,[]
Kpo Jobs,"['bpo', 'escalation']"
Kpo Jobs,[]
Kpo Jobs,['international sales']
Kpo Jobs,"['bpo', 'chat', 'social media', 'email', 'customer service']"
Kpo Jobs,[]
Kpo Jobs,"['sales direct', 'bpo']"
Kpo Jobs,"['bpo', 'escalation']"
Kpo Jobs,"['bpo', 'escalation']"
Kpo Jobs,"['outsourcing', 'bpo']"
Kpo Jobs,"['bpo', 'office']"
Kpo Jobs,"['bpo', 'escalation']"
Kpo Jobs,"['bpo', 'escalation']"
Kpo Jobs,[]
Kpo Jobs,['bpo']
Kpo Jobs,"['operations', 'chat', 'email', 'office operations', 'office', 'customer service']"
Testing Jobs,"['database testing', 'testing', 'database']"
Testing Jobs,"['manual testing', 'json', 'eis', 'jira', 'git', 'mobile', 'api', 'alm', 'app', 'testing']"
Testing Jobs,"['automation', 'java', 'agile', 'selenium', 'cucumber', 'testing', 'insurance']"
Testing Jobs,"['software testing', 'testing']"
Testing Jobs,"['software testing', 'testing']"
Testing Jobs,[]
Testing Jobs,"['java', 'salesforce', 'jenkins', 'functional testing', 'selenium', 'cloud', 'maven', 'api', 'api testing', 'testing', 'cucumber']"
Testing Jobs,"['automation', 'qa automation', 'appium', 'mobile testing', 'mobile', 'app', 'testing', 'qa']"
Testing Jobs,"['testing', 'database']"
Testing Jobs,"['java', 'web', 'scripting', 'c#', 'mobile testing', 'mobile', 'api', 'api testing', 'testing', 'qa']"
Testing Jobs,"['manual testing', 'software testing', 'live', 'testing']"
Testing Jobs,"['automation', 'qa automation', 'jenkins', 'web', 'selenium', 'api', 'testing', 'qa', 'cucumber']"
Testing Jobs,"['manual testing', 'selenium', 'c#', 'api', 'api testing', 'testing']"
Testing Jobs,"['automation', 'selenium', 'db', 'qa']"
Testing Jobs,[]
Testing Jobs,"['software testing', 'testing']"
Testing Jobs,"['testing', 'cloud']"
Testing Jobs,"['software testing', 'testing', 'qa']"
Testing Jobs,"['web technologies', 'agile', 'web', 'mobile', 'testing', 'testing tools']"
Testing Jobs,"['automation', 'security testing', 'python', 'general', 'security', 'application testing', 'application', 'protocol', 'embedded', 'api', 'api testing', 'testing']"
Testing Jobs,"['automation', 'testing', 'manual testing']"
Testing Jobs,"['case', 'automation', 'manual testing', 'software testing', 'testing']"
Testing Jobs,"['mobile', 'application', 'qa']"
Testing Jobs,"['software testing', 'testing', 'qa']"
Testing Jobs,"['automation', 'manual testing', 'software testing', 'testing', 'qa']"
Spring Jobs,"['spring security', 'java', 'cassandra', 'security', 'spring boot', 'boot', 'spring', 'microservices', 'redis', 'kafka']"
Spring Jobs,"['java', 'core java', 'framework', 'spring', 'spring framework']"
Spring Jobs,"['mockito', 'java', 'xml', 'junit', 'core java', 'spring data', 'hibernate', 'spring boot', 'boot', 'maven', 'spring', 'gradle']"
Spring Jobs,"['jasmine', 'java', 'javascript', 'core java', 'hibernate', 'reactjs', 'karma', 'devops', 'angularjs', 'spring', 'typescript', 'jquery', 'angular', 'bootstrap']"
Spring Jobs,"['java', 'spring boot', 'boot', 'spring', 'microservices']"
Spring Jobs,"['jasmine', 'java', 'javascript', 'core java', 'hibernate', 'reactjs', 'karma', 'devops', 'angularjs', 'spring', 'typescript', 'jquery', 'angular', 'bootstrap']"
Spring Jobs,"['mockito', 'java', 'xml', 'junit', 'core java', 'spring data', 'hibernate', 'spring boot', 'boot', 'maven', 'spring', 'gradle']"
Spring Jobs,"['java', 'spring boot', 'boot', 'scala', 'spring']"
Spring Jobs,"['java', 'core java', 'rest', 'spring boot', 'boot', 'spring', 'angular']"
Spring Jobs,"['mockito', 'spring security', 'java', 'spring mvc', 'junit', 'cloud', 'core java', 'security', 'flow', 'spring boot', 'boot', 'gateway', 'spring', 'maven', 'mvc', 'data flow', 'gradle']"
Spring Jobs,"['mockito', 'spring security', 'spring mvc', 'junit', 'cloud', 'security', 'flow', 'spring boot', 'boot', 'gateway', 'spring', 'maven', 'mvc', 'data flow', 'gradle']"
Spring Jobs,"['web', 'rest', 'framework', 'hibernate', 'spring boot', 'boot', 'spring', 'web services']"
Spring Jobs,"['eclipse', 'cloud', 'jira', 'mysql', 'angular']"
Spring Jobs,"['java', 'javascript', 'hibernate', 'spring', 'typescript', 'jquery', 'angular']"
Spring Jobs,"['java', 'oracle', 'spring boot', 'boot', 'spring', 'api']"
Spring Jobs,"['java', 'core java', 'hibernate', 'spring', 'angular']"
Spring Jobs,['java']
Spring Jobs,"['java', 'hibernate', 'html', 'spring', 'jpa', 'redux', 'css', 'struts', 'angular']"
Spring Jobs,"['java', 'web', 'amazon', 's3', 'spring boot', 'boot', 'spring', 'microservices', 'aws']"
Spring Jobs,"['ci', 'java', 'spring boot', 'boot', 'spring', 'cd']"
Spring Jobs,"['java', 'spring boot', 'boot', 'spring', 'angular']"
Spring Jobs,"['spring', 'angular', 'spring boot', 'boot']"
Spring Jobs,"['java', 'core java', 'hibernate', 'liferay', 'struts']"
Spring Jobs,"['java', 'hibernate', 'spring boot', 'boot', 'spring', 'microservices', 'jpa']"
Spring Jobs,"['java', 'spring boot', 'boot', 'spring', 'microservices']"
Software Engineer Jobs,['wix']
Software Engineer Jobs,"['software testing', 'testing']"
Software Engineer Jobs,"['software testing', 'testing']"
Software Engineer Jobs,"['automation', 'storage', 'python', 'framework']"
Software Engineer Jobs,"['oracle', 'c#', 'windows', 'sql', 'ms', 'wpf']"
Software Engineer Jobs,"['javascript', 'reactjs', 'nodejs', 'typescript']"
Software Engineer Jobs,"['davinci', 'flash', 'bootloader']"
Software Engineer Jobs,"['c++', 'rip', 'dhcpv6', 'c', 'mstp', 'sdk', '8021ag', 'mld']"
Software Engineer Jobs,"['python', 'web', 'php', 'flask', 'angular', 'reactjs', 'mysql', 'laravel']"
Software Engineer Jobs,[]
Software Engineer Jobs,"['net', 'aspnet']"
Software Engineer Jobs,"['rest', 'c#', 'angularjs', 'azure', 'sql', 'angular', 'sql azure']"
Software Engineer Jobs,"['software testing', 'testing', 'qa']"
Software Engineer Jobs,"['java', 'core java', 'hibernate', 'spring', 'angular']"
Software Engineer Jobs,['it']
Software Engineer Jobs,[]
Software Engineer Jobs,"['it', 'application', 'information technology', 'technology']"
Software Engineer Jobs,[]
Software Engineer Jobs,[]
Software Engineer Jobs,"['java', 'aspnet', 'xml', 'adonet', 'entity framework', 'css', 'framework', 'html', 'c#', 'jquery', 'sql server', 'visual studio', 'mvc', 'studio', 'net', 'linq', 'sql']"
Software Engineer Jobs,['it']
Software Engineer Jobs,"['automation', 'manual testing', 'software testing', 'testing', 'qa']"
Software Engineer Jobs,"['kafka', 'snow', 'apache']"
Software Engineer Jobs,['go']
Software Engineer Jobs,"['it', 'application', 'information technology', 'technology']"
Devops Jobs,"['devops', 'aws']"
Devops Jobs,"['windows azure', 'microsoft', 'framework', 'git', 'net framework', 'devops', 'windows', 'net', 'azure']"
Devops Jobs,"['web', 'cloud', 'amazon', 'devops', 'aws']"
Devops Jobs,"['infrastructure', 'application', 'ip', 'devops', 'routing', 'ssl', 'paas']"
Devops Jobs,"['ansible', 'automation', 'jenkins', 'devops', 'azure']"
Devops Jobs,"['kubernetes', 'devops', 'aws', 'jenkins']"
Devops Jobs,"['automation', 'java', 'qa automation', 'selenium', 'guidewire', 'qa', 'insurance']"
Devops Jobs,"['python', 'cloud security', 'linux', 'cloud', 'security', 'nagios', 'configuration management', 'aws']"
Devops Jobs,"['devops', 'linux', 'routers']"
Devops Jobs,['devops']
Devops Jobs,['devops']
Devops Jobs,['devops']
Devops Jobs,['devops']
Devops Jobs,"['devops', 'cloud']"
Devops Jobs,"['kubernetes', 'devops', 'aws', 'cloud']"
Devops Jobs,"['devops', 'azure']"
Devops Jobs,"['devops', 'aws']"
Devops Jobs,"['devops', 'jenkins']"
Devops Jobs,['devops']
Devops Jobs,"['ci', 'jenkins', 'devops', 'cd', 'docker', 'aws']"
Devops Jobs,['devops']
Devops Jobs,['devops']
Devops Jobs,"['devops', 'aws', 'web', 'amazon']"
Devops Jobs,['devops']
Devops Jobs,"['devops', 'docker', 'jenkins', 'linux']"
C++ Jobs,"['c++', 'rip', 'dhcpv6', 'c', 'mstp', 'sdk', '8021ag', 'mld']"
C++ Jobs,"['net', 'aspnet']"
C++ Jobs,"['shell scripting', 'c++', 'linux', 'scripting', 'c', 'embedded', 'embedded sql', 'sql']"
C++ Jobs,"['c', 'java', 'c++']"
C++ Jobs,"['c++', 'c', 'communication protocols', 'embedded', 'firmware']"
C++ Jobs,[]
C++ Jobs,"['java', 'c++', 'cloud', 'devops', 'testing']"
C++ Jobs,"['aspnet', 'javascript', 'c#', 'sql server', 'mvc', 'net', 'aspnet mvc', 'sql']"
C++ Jobs,"['bpo', 'cash', 'packing', 'retail', 'office']"
C++ Jobs,"['c', 'oracle', 'c++', 'linux']"
C++ Jobs,"['javascript', 'web', 'angular', 'c#', 'mongodb', 'api', 'sql', 'web api', 'couchbase']"
C++ Jobs,"['net', 'aspnet']"
C++ Jobs,[]
C++ Jobs,[]
C++ Jobs,"['linux', 'c++', 'principles', 'design', 'stl', 'operating systems', 'design principles']"
C++ Jobs,[]
C++ Jobs,[]
C++ Jobs,"['java', 'javascript', 'c++', 'microsoft', 'c#', 'visual studio', 'studio', 'jquery', 'azure']"
C++ Jobs,"['automation', 'qa automation', 'pc insurance', 'pc', 'qa', 'insurance']"
C++ Jobs,"['aspnet', 'framework', 'c#', 'mvc', 'net']"
C++ Jobs,"['aspnet', 'javascript', 'c#', 'mvc', 'sql', 'ms', 'bootstrap']"
C++ Jobs,"['java', 'javascript', 'c++', 'microsoft', 'c#', 'visual studio', 'studio', 'jquery', 'azure']"
C++ Jobs,"['c++', 'c', 'embedded', 'embedded software', 'embedded c', 'embedded systems']"
C++ Jobs,['python']
C++ Jobs,"['c', 'python', 'c++']"
Mvc Jobs,['aspnet']
Mvc Jobs,[]
Mvc Jobs,"['aspnet', 'javascript', 'c#', 'sql server', 'mvc', 'net', 'aspnet mvc', 'sql']"
Mvc Jobs,"['entity framework', 'framework', 'sql server', 'mvc', 'net', 'sql', 'mysql']"
Mvc Jobs,"['aspnet', 'framework', 'c#', 'mvc', 'net']"
Mvc Jobs,"['entity framework', 'framework', 'c#', 'mvc', 'net']"
Mvc Jobs,"['aspnet', 'javascript', 'web', 'entity framework', 'database', 'es6', 'framework', 'angular', 'power bi', 'c#', 'web api', 'sql server', 'mvc', 'sql', 'api', 'net', 'aspnet mvc', 'jquery', 'azure']"
Mvc Jobs,"['jasmine', 'java', 'javascript', 'core java', 'hibernate', 'reactjs', 'karma', 'devops', 'angularjs', 'spring', 'typescript', 'jquery', 'angular', 'bootstrap']"
Mvc Jobs,"['mockito', 'java', 'xml', 'junit', 'core java', 'spring data', 'hibernate', 'spring boot', 'boot', 'maven', 'spring', 'gradle']"
Mvc Jobs,"['mockito', 'java', 'xml', 'junit', 'core java', 'spring data', 'hibernate', 'spring boot', 'boot', 'maven', 'spring', 'gradle']"
Mvc Jobs,"['jasmine', 'java', 'javascript', 'core java', 'hibernate', 'reactjs', 'karma', 'devops', 'angularjs', 'spring', 'typescript', 'jquery', 'angular', 'bootstrap']"
Mvc Jobs,"['mockito', 'spring security', 'java', 'spring mvc', 'junit', 'cloud', 'core java', 'security', 'flow', 'spring boot', 'boot', 'gateway', 'spring', 'maven', 'mvc', 'data flow', 'gradle']"
Mvc Jobs,"['mockito', 'spring security', 'spring mvc', 'junit', 'cloud', 'security', 'flow', 'spring boot', 'boot', 'gateway', 'spring', 'maven', 'mvc', 'data flow', 'gradle']"
Mvc Jobs,"['net', 'objectoriented programming']"
Mvc Jobs,"['aspnet', 'javascript', 'web', 'angular', 'sql server', 'mvc', 'api', 'aspnet mvc', 'sql', 'web api']"
Mvc Jobs,"['net core', 'mvc', 'angular', 'net']"
Mvc Jobs,"['php', 'web', 'rdbms', 'mvc', 'cakephp', 'mysql', 'laravel', 'apache']"
Mvc Jobs,"['php', 'web', 'rdbms', 'mvc', 'cakephp', 'mysql', 'laravel', 'apache']"
Mvc Jobs,"['php', 'web', 'rdbms', 'mvc', 'cakephp', 'mysql', 'laravel', 'apache']"
Mvc Jobs,"['jquery', 'mvc', 'net', 'sql', 'angular', 'bootstrap']"
Mvc Jobs,"['aspnet', 'c#']"
Mvc Jobs,"['net', 'aspnet', 'angular', 'mvc']"
Mvc Jobs,"['java', 'javascript', 'hibernate', 'spring', 'typescript', 'jquery', 'angular']"
Mvc Jobs,"['net core', 'mvc', 'angular', 'net']"
Mvc Jobs,"['aspnet', 'web', 'c#', 'web api', 'mvc', 'api', 'aspnet mvc', 'azure']"
Oracle Jobs,"['oracle database', 'sql', 'oracle', 'database']"
Oracle Jobs,"['oracle database', 'sql', 'oracle', 'database']"
Oracle Jobs,"['oracle reports', 'oracle erp', 'oracle', 'cloud']"
Oracle Jobs,"['oracle', 'oracle erp', 'cloud development', 'cloud']"
Oracle Jobs,"['unix', 'shell scripting', 'plsql', 'scripting', 'data migration', 'oracle', 'etl', 'windows', 'sql', 'toad']"
Oracle Jobs,"['data migration', 'rice', 'oracle', 'apps', 'finance']"
Oracle Jobs,"['finance', 'revenue', 'oracle', 'cloud']"
Oracle Jobs,"['data migration', 'rice', 'oracle', 'apps', 'finance']"
Oracle Jobs,"['finance', 'revenue', 'oracle', 'cloud']"
Oracle Jobs,"['supply', 'cash', 'oracle', 'wip', 'shipping', 'manufacturing', 'supply chain']"
Oracle Jobs,"['apps', 'oracle']"
Oracle Jobs,"['apps', 'technofunctional', 'oracle', 'application']"
Oracle Jobs,"['java', 'oracle', 'nosql']"
Oracle Jobs,"['analytics', 'oracle', 'cloud']"
Oracle Jobs,"['oracle applications', 'apps', 'application', 'oracle']"
Oracle Jobs,['java']
Oracle Jobs,"['java', 'sql', 'oracle', 'rest']"
